ID,,State,County,Business Name,Search Tag,Latitude,Longitude
8152,,Washington D.C.,McLean Gardens,Le Village Marche DC,retail stores,38.9337776,-77.0726412
8153,,Washington D.C.,McLean Gardens,J L Pletcher andand Associates,retail stores,38.959736,-77.085709
8154,,Washington D.C.,McLean Gardens,CORBY COLLECTION,retail stores,38.9597833,-77.0855363
8155,,Washington D.C.,McLean Gardens,Macy's,retail stores,38.898535,-77.02881
8156,,Washington D.C.,McLean Gardens,Conte's Bike Shop,retail stores,38.9352442,-77.0730116
8157,,Washington D.C.,McLean Gardens,GYM,gyms,38.9499806,-77.0793925
8158,,Washington D.C.,McLean Gardens,Foundation Fitness of Cleveland Park,gyms,38.936437,-77.058445
8159,,Washington D.C.,McLean Gardens,Gold's Gym,gyms,38.9459312,-77.0648185
8160,,Washington D.C.,McLean Gardens,Urban Athletic Club | Glover Park,gyms,38.9233394,-77.0729358
8161,,Washington D.C.,McLean Gardens,Balance Gym: Glover Park,gyms,38.9183764,-77.0696997
8162,,Washington D.C.,McLean Gardens,Orangetheory Fitness,gyms,38.9498323,-77.0807712
8163,,Washington D.C.,McLean Gardens,Zengo Cycle,gyms,38.9339144,-77.0727941
8164,,Washington D.C.,McLean Gardens,Water Street Gym,gyms,38.9142546,-77.0666549
8165,,Washington D.C.,McLean Gardens,Orangetheory Fitness,gyms,38.934551,-77.0582228
8166,,Washington D.C.,McLean Gardens,Northwest SportandandHealth,gyms,38.9499289,-77.0796312
8167,,Washington D.C.,McLean Gardens,Lynn's Gentle Yoga,gyms,38.9291265,-77.072793
8168,,Washington D.C.,McLean Gardens,CrossFit Glover Park,gyms,38.9184849,-77.0696678
8169,,Washington D.C.,McLean Gardens,Washington Sports Clubs,gyms,38.9204762,-77.0714348
8170,,Washington D.C.,McLean Gardens,Tidal Elite Performance Center,gyms,38.943021,-77.0766961
8171,,Washington D.C.,McLean Gardens,Agnes Cochran Underwood Athletic Center,gyms,38.9310046,-77.0681419
8172,,Washington D.C.,McLean Gardens,SomaFit,gyms,38.918418,-77.069571
8173,,Washington D.C.,McLean Gardens,Jacobs Fitness Center,gyms,38.9373987,-77.0896276
8174,,Washington D.C.,McLean Gardens,Orangetheory Fitness,gyms,38.915198,-77.0671945
8175,,Washington D.C.,McLean Gardens,The Washington Ballet Van Ness Studio,gyms,38.9434997,-77.0775564
8176,,Washington D.C.,McLean Gardens,F45 Training Glover Park,gyms,38.91771,-77.06833
8177,,Washington D.C.,North Cleveland Park,Cleveland Park Club,Entertainment,38.935911,-77.065097
8178,,Washington D.C.,North Cleveland Park,Cleveland Park Bar and Grill,Entertainment,38.935048,-77.057759
8179,,Washington D.C.,North Cleveland Park,"Bridging Resources in Communities (BRIC), Inc",Entertainment,38.944211,-77.0714649
8180,,Washington D.C.,North Cleveland Park,Atomic Billiards,Entertainment,38.9351902,-77.0580204
8181,,Washington D.C.,North Cleveland Park,Cleveland Park Business Association,Entertainment,38.935893,-77.0589962
8182,,Washington D.C.,North Cleveland Park,St. Arnold's Mussel Bar,Entertainment,38.9353544,-77.0580122
8183,,Washington D.C.,North Cleveland Park,Nanny O'Brien's,Entertainment,38.934088,-77.0573006
8184,,Washington D.C.,North Cleveland Park,Smithsonian National Zoological Park,Entertainment,38.9296156,-77.0497844
8185,,Washington D.C.,North Cleveland Park,Indique,Entertainment,38.9359347,-77.0590333
8186,,Washington D.C.,North Cleveland Park,DC Film Review,Entertainment,38.935088,-77.0587175
8187,,Washington D.C.,North Cleveland Park,Washington National Cathedral,Entertainment,38.9305946,-77.0707808
8188,,Washington D.C.,North Cleveland Park,Acacia Food andand Wine,Entertainment,38.9463544,-77.0651628
8189,,Washington D.C.,North Cleveland Park,Surfside,Entertainment,38.9436233,-77.0777618
8190,,Washington D.C.,North Cleveland Park,Hearst Recreation Center,Entertainment,38.9391671,-77.0718707
8191,,Washington D.C.,North Cleveland Park,Rosedale Conservancy,Entertainment,38.9346677,-77.0686731
8192,,Washington D.C.,North Cleveland Park,Silver New American Brasserie,Entertainment,38.934959,-77.0729039
8193,,Washington D.C.,North Cleveland Park,La Piquette,Entertainment,38.9333113,-77.0730853
8194,,Washington D.C.,North Cleveland Park,Newark Street Monthly Block Party,Entertainment,38.9348186,-77.0731305
8195,,Washington D.C.,North Cleveland Park,Tregaron Conservancy,Entertainment,38.9312757,-77.0588572
8196,,Washington D.C.,North Cleveland Park,Good Guys Club,Entertainment,38.920657,-77.07141
8197,,Washington D.C.,North Cleveland Park,Melvin C Hazen Park,Parks,38.9397942,-77.0658004
8198,,Washington D.C.,North Cleveland Park,Rosedale Conservancy,Parks,38.9346677,-77.0686731
8199,,Washington D.C.,North Cleveland Park,Cleveland Park Club,Parks,38.935911,-77.065097
8200,,Washington D.C.,North Cleveland Park,Gated Dog Park,Parks,38.9373826,-77.0574832
8201,,Washington D.C.,North Cleveland Park,Tregaron Conservancy,Parks,38.9312757,-77.0588572
8202,,Washington D.C.,North Cleveland Park,Newark Street Dog Park,Parks,38.9346852,-77.07672
8203,,Washington D.C.,North Cleveland Park,Klingle Valley Trail,Parks,38.9326551,-77.0560107
8204,,Washington D.C.,North Cleveland Park,Rock Creek Park,Parks,38.9375639,-77.0479223
8205,,Washington D.C.,North Cleveland Park,Soapstone Valley Park,Parks,38.9456484,-77.0578747
8206,,Washington D.C.,North Cleveland Park,Fort Reno Park,Parks,38.9527375,-77.0787854
8207,,Washington D.C.,North Cleveland Park,National Japanese American Memorial Foundation,Parks,38.9436233,-77.0777618
8208,,Washington D.C.,North Cleveland Park,Turtle Park,Parks,38.9420167,-77.0891492
8209,,Washington D.C.,North Cleveland Park,Tenley Circle,Parks,38.9463963,-77.0785262
8210,,Washington D.C.,North Cleveland Park,Ward Circle Park,Parks,38.9379525,-77.0858553
8211,,Washington D.C.,North Cleveland Park,Woodland-Normanstone Terrace Park,Parks,38.9217018,-77.0617148
8212,,Washington D.C.,North Cleveland Park,Glover Archbold Park,Parks,38.923198,-77.083787
8213,,Washington D.C.,North Cleveland Park,Friendship Heights Park,Parks,38.9616884,-77.088517
8214,,Washington D.C.,North Cleveland Park,Greater andand Greener International Urban Parks Conference,Parks,38.9105407,-77.040915
8215,,Washington D.C.,North Cleveland Park,Belmont Road Park,Parks,38.9188517,-77.0524601
8216,,Washington D.C.,North Cleveland Park,Fort Bayard Park,Parks,38.9551721,-77.0913406
8217,,Washington D.C.,North Cleveland Park,Nando's Peri-Peri,Restaurants,38.944151,-77.077296
8218,,Washington D.C.,North Cleveland Park,CAVA,Restaurants,38.9443477,-77.0773932
8219,,Washington D.C.,North Cleveland Park,Sfoglina Van Ness,Restaurants,38.9469996,-77.0646494
8220,,Washington D.C.,North Cleveland Park,Siam House,Restaurants,38.9362083,-77.0593163
8221,,Washington D.C.,North Cleveland Park,Byblos Deli,Restaurants,38.9346429,-77.0582786
8222,,Washington D.C.,North Cleveland Park,Dolan Uyghur Restaurant,Restaurants,38.9361944,-77.0590514
8223,,Washington D.C.,North Cleveland Park,Medium Rare,Restaurants,38.9357527,-77.0589179
8224,,Washington D.C.,North Cleveland Park,Surfside,Restaurants,38.9436233,-77.0777618
8225,,Washington D.C.,North Cleveland Park,Acacia Food andand Wine,Restaurants,38.9463544,-77.0651628
8226,,Washington D.C.,North Cleveland Park,McDonald's,Restaurants,38.9430042,-77.0773135
8227,,Washington D.C.,North Cleveland Park,Trattoria al Volo,Restaurants,38.9349185,-77.0578243
8228,,Washington D.C.,North Cleveland Park,Cleveland Park Bar and Grill,Restaurants,38.935048,-77.057759
8229,,Washington D.C.,North Cleveland Park,Coppi's Organic Restaurant,Restaurants,38.9341313,-77.0573558
8230,,Washington D.C.,North Cleveland Park,St. Arnold's Mussel Bar,Restaurants,38.9353544,-77.0580122
8231,,Washington D.C.,North Cleveland Park,La Piquette,Restaurants,38.9333113,-77.0730853
8232,,Washington D.C.,North Cleveland Park,Spices Asian Restaurant And Sushi Bar,Restaurants,38.934507,-77.057518
8233,,Washington D.C.,North Cleveland Park,Bindaas Cleveland Park,Restaurants,38.9338457,-77.0572309
8234,,Washington D.C.,North Cleveland Park,Paragon Thai Restaurant,Restaurants,38.9359351,-77.058119
8235,,Washington D.C.,North Cleveland Park,Fresh Med,Restaurants,38.933964,-77.057123
8236,,Washington D.C.,North Cleveland Park,Tino’s Pizzeria,Restaurants,38.9347856,-77.0584364
8237,,Washington D.C.,North Cleveland Park,Georgetown University Hospital Rad,Hospitals,38.9335529,-77.0849151
8238,,Washington D.C.,North Cleveland Park,Dr Ashburn MD,Hospitals,38.9443663,-77.0953529
8239,,Washington D.C.,North Cleveland Park,Alley Hospital,Hospitals,38.9374808,-77.0852258
8240,,Washington D.C.,North Cleveland Park,GW Immediate and Primary Care: Cleveland Park,Hospitals,38.9366468,-77.0594027
8241,,Washington D.C.,North Cleveland Park,"Montefiori Hospital 3411 Wayne Ave, Bronx NY 10467",Hospitals,38.9447856,-77.0631022
8242,,Washington D.C.,North Cleveland Park,Howard University Hospital,Hospitals,38.9177891,-77.0205342
8243,,Washington D.C.,North Cleveland Park,Children's National Friendship Heights,Hospitals,38.9555205,-77.0834385
8244,,Washington D.C.,North Cleveland Park,MedStar Georgetown University Hospital,Hospitals,38.9186954,-77.0684587
8245,,Washington D.C.,North Cleveland Park,Georgetown University hospital,Hospitals,38.9226673,-77.0539184
8246,,Washington D.C.,North Cleveland Park,Sibley Hospital Parking Garage,Hospitals,38.9368964,-77.1065275
8247,,Washington D.C.,North Cleveland Park,George Washington University Hospital,Hospitals,38.901261,-77.0507412
8248,,Washington D.C.,North Cleveland Park,MedStar Georgetown University Hospital,Hospitals,38.9121118,-77.0752367
8249,,Washington D.C.,North Cleveland Park,Howard University Hospital | Medicine,Hospitals,38.9174916,-77.0200653
8250,,Washington D.C.,North Cleveland Park,The Hospital,Hospitals,38.9056847,-77.0503748
8251,,Washington D.C.,North Cleveland Park,Eye doctor,Hospitals,38.9631472,-77.0912956
8252,,Washington D.C.,North Cleveland Park,Mid-Atlantic Center for Children's Health,Hospitals,38.9199396,-77.0708359
8253,,Washington D.C.,North Cleveland Park,The George Washington University Hospital,Hospitals,38.9027777,-77.0476757
8254,,Washington D.C.,North Cleveland Park,MedStar Georgetown University Hospital - Pediatric Hematology and Oncology,Hospitals,38.9110014,-77.0759186
8255,,Washington D.C.,North Cleveland Park,Physician Hospitals of America,Hospitals,38.9060515,-77.0459261
8256,,Washington D.C.,North Cleveland Park,Howard University Hospital,Hospitals,38.9189687,-77.0201763
8257,,Washington D.C.,North Cleveland Park,My Doctor's Office,Doctors offices,38.9647823,-77.0881939
8258,,Washington D.C.,North Cleveland Park,"GW Immediate andand Primary Care: Dr. Michael J. Horan, MD",Doctors offices,38.9366369,-77.0596206
8259,,Washington D.C.,North Cleveland Park,Children's National Medical Center - Telemedicine Program Office,Doctors offices,38.91995,-77.070642
8260,,Washington D.C.,North Cleveland Park,"Office of David Kaufman, M.D.",Doctors offices,38.9615317,-77.0854041
8261,,Washington D.C.,North Cleveland Park,Georgetown,Doctors offices,38.9379275,-77.0637152
8262,,Washington D.C.,North Cleveland Park,GW Immediate and Primary Care: Cleveland Park,Doctors offices,38.9366468,-77.0594027
8263,,Washington D.C.,North Cleveland Park,"Randolph Kim, DDS",Doctors offices,38.9379082,-77.05865
8264,,Washington D.C.,North Cleveland Park,Visionary Eye Doctors,Doctors offices,38.9449855,-77.0634574
8265,,Washington D.C.,North Cleveland Park,Eye Doctors of Washington,Doctors offices,38.963147,-77.091296
8266,,Washington D.C.,North Cleveland Park,"Dr. Joan E. Loveland, MD",Doctors offices,38.9499011,-77.0793806
8267,,Washington D.C.,North Cleveland Park,"QuistMD The Flexibility, Sports andand Rehabilitation Clinic",Doctors offices,38.963369,-77.075008
8268,,Washington D.C.,North Cleveland Park,"Connecticut Ave. Cosmetic Dentistry - Dr. Kambez Shukoor, DDS, FAGD, MICOI",Doctors offices,38.9471904,-77.0654547
8269,,Washington D.C.,North Cleveland Park,Barnard Medical Center,Doctors offices,38.956302,-77.083808
8270,,Washington D.C.,North Cleveland Park,Stuart Maynard,Doctors offices,38.9634421,-77.0895602
8271,,Washington D.C.,North Cleveland Park,NovaCare Rehabilitation,Doctors offices,38.9337,-77.0851359
8272,,Washington D.C.,North Cleveland Park,Shotashvili Natallia S MD,Doctors offices,38.9246984,-77.0517811
8273,,Washington D.C.,North Cleveland Park,Friedman Leonard M MD,Doctors offices,38.9450022,-77.0634739
8274,,Washington D.C.,North Cleveland Park,Capital Kids Dentistry,Doctors offices,38.9434072,-77.0776156
8275,,Washington D.C.,North Cleveland Park,Moscarillo Frank MD,Doctors offices,38.9648527,-77.0881614
8276,,Washington D.C.,North Cleveland Park,"Arthritis andand Rheumatism Associates, P.C.",Doctors offices,38.9626693,-77.0872611
8277,,Washington D.C.,North Cleveland Park,Tenleytown Autotomtive,car repair,38.9442677,-77.0779642
8278,,Washington D.C.,North Cleveland Park,DP Auto Service,car repair,38.9544487,-77.07005
8279,,Washington D.C.,North Cleveland Park,Tenleytown Automotive,car repair,38.9535024,-77.0824109
8280,,Washington D.C.,North Cleveland Park,Georgetown Auto Service LLC,car repair,38.9105238,-77.0653346
8281,,Washington D.C.,North Cleveland Park,Metro Motor | River Road Auto Haus,car repair,38.96311,-77.101524
8282,,Washington D.C.,North Cleveland Park,Metro Motor | Georgetown Exxon,car repair,38.9105539,-77.0646087
8283,,Washington D.C.,North Cleveland Park,Bethesda Import Specialist Inc,car repair,38.962452,-77.102166
8284,,Washington D.C.,North Cleveland Park,Auto Glass Service,car repair,38.9359813,-77.0581511
8285,,Washington D.C.,North Cleveland Park,Metro Motor | Parker's Exxon,car repair,38.9162846,-77.0960667
8286,,Washington D.C.,North Cleveland Park,Roll by Goodyear,car repair,38.9341656,-77.0726901
8287,,Washington D.C.,North Cleveland Park,Roll by Goodyear,car repair,38.9661925,-77.0767951
8288,,Washington D.C.,North Cleveland Park,Autobahn Motor Works,car repair,38.9647713,-77.1020833
8289,,Washington D.C.,North Cleveland Park,Renica Tate Auto Parts Store,car repair,38.9634244,-77.0751099
8290,,Washington D.C.,North Cleveland Park,Sibeland Firest,car repair,38.9648149,-77.0883092
8291,,Washington D.C.,North Cleveland Park,Autobody Dimensions - Bethesda,car repair,38.9629618,-77.102086
8292,,Washington D.C.,North Cleveland Park,Meineke Car Care Center,car repair,38.992256,-77.026944
8293,,Washington D.C.,North Cleveland Park,Midas,car repair,38.9885753,-77.0943395
8294,,Washington D.C.,North Cleveland Park,Meineke Car Care Center,car repair,38.9984445,-76.9262732
8295,,Washington D.C.,North Cleveland Park,Midas,car repair,38.8607164,-77.0915977
8296,,Washington D.C.,North Cleveland Park,Maaco Collision Repair andand Auto Painting,car repair,39.0015593,-77.0561893
8297,,Washington D.C.,North Cleveland Park,Target,retail stores,38.9359878,-77.0581649
8298,,Washington D.C.,North Cleveland Park,Streets Market,retail stores,38.9352502,-77.0578405
8299,,Washington D.C.,North Cleveland Park,Transcendence-Perfection-Bliss Of The Beyond,retail stores,38.9350433,-77.0584679
8300,,Washington D.C.,North Cleveland Park,Cleveland Park Fine Wines andand Spirits,retail stores,38.9350974,-77.0577555
8301,,Washington D.C.,North Cleveland Park,Target Grocery,retail stores,38.9358456,-77.0580213
8302,,Washington D.C.,North Cleveland Park,Walgreens,retail stores,38.9365163,-77.0593267
8303,,Washington D.C.,North Cleveland Park,Target,retail stores,38.9481942,-77.08035
8304,,Washington D.C.,North Cleveland Park,Target,retail stores,38.9844712,-77.0268435
8305,,Washington D.C.,North Cleveland Park,Target,retail stores,38.9296,-77.03294
8306,,Washington D.C.,North Cleveland Park,Target,retail stores,38.8946503,-77.0744526
8307,,Washington D.C.,North Cleveland Park,CVS,retail stores,38.9343071,-77.0573009
8308,,Washington D.C.,North Cleveland Park,Target,retail stores,38.9782392,-77.0909613
8309,,Washington D.C.,North Cleveland Park,Yes! Organic Market Cleveland Park,retail stores,38.9351384,-77.0579697
8310,,Washington D.C.,North Cleveland Park,Bread Furst,retail stores,38.9475464,-77.0657349
8311,,Washington D.C.,North Cleveland Park,The UPS Store,retail stores,38.9436024,-77.077609
8312,,Washington D.C.,North Cleveland Park,Nordstrom Rack Friendship Center,retail stores,38.9596895,-77.0848902
8313,,Washington D.C.,North Cleveland Park,Uptown Market,retail stores,38.9471348,-77.0649439
8314,,Washington D.C.,North Cleveland Park,Starbucks,retail stores,38.935462,-77.073129
8315,,Washington D.C.,North Cleveland Park,Verizon Authorized Retailer - Russell Cellular,retail stores,38.9583886,-77.0853503
8316,,Washington D.C.,North Cleveland Park,Firehook Bakery,retail stores,38.9348226,-77.0576944
8317,,Washington D.C.,North Cleveland Park,Tidal Elite Performance Center,gyms,38.943021,-77.0766961
8318,,Washington D.C.,North Cleveland Park,Foundation Fitness of Cleveland Park,gyms,38.936437,-77.058445
8319,,Washington D.C.,North Cleveland Park,The Washington Ballet Van Ness Studio,gyms,38.9434997,-77.0775564
8320,,Washington D.C.,North Cleveland Park,Gold's Gym,gyms,38.9459312,-77.0648185
8321,,Washington D.C.,North Cleveland Park,Orangetheory Fitness,gyms,38.934551,-77.0582228
8322,,Washington D.C.,North Cleveland Park,Orangetheory Fitness,gyms,38.9498323,-77.0807712
8323,,Washington D.C.,North Cleveland Park,GYM,gyms,38.9499806,-77.0793925
8324,,Washington D.C.,North Cleveland Park,Wardman Park Fitness and Swim Club,gyms,38.92436,-77.0547758
8325,,Washington D.C.,North Cleveland Park,Klingle Valley Trail,gyms,38.9323965,-77.0566111
8326,,Washington D.C.,North Cleveland Park,Northwest SportandandHealth,gyms,38.9499289,-77.0796312
8327,,Washington D.C.,North Cleveland Park,Precise Pilates,gyms,38.9460962,-77.0730935
8328,,Washington D.C.,North Cleveland Park,Zengo Cycle,gyms,38.9339144,-77.0727941
8329,,Washington D.C.,North Cleveland Park,The Spa Room,gyms,38.9428955,-77.0763982
8330,,Washington D.C.,North Cleveland Park,Urban Athletic Club | Glover Park,gyms,38.9233394,-77.0729358
8331,,Washington D.C.,North Cleveland Park,Crunch Fitness - Chevy Chase,gyms,38.9563428,-77.0839708
8332,,Washington D.C.,North Cleveland Park,Pure Barre,gyms,38.933876,-77.0726577
8333,,Washington D.C.,North Cleveland Park,Balance Gym: Glover Park,gyms,38.9183764,-77.0696997
8334,,Washington D.C.,North Cleveland Park,Steven Reichert FITNESS,gyms,38.936437,-77.058445
8335,,Washington D.C.,North Cleveland Park,Levelup Personal Training LLC,gyms,38.9355479,-77.0582811
8336,,Washington D.C.,North Cleveland Park,Washington Sports Clubs,gyms,38.9204762,-77.0714348
8337,,Washington D.C.,Observatory Circle,Good Guys Club,Entertainment,38.920657,-77.07141
8338,,Washington D.C.,Observatory Circle,United States Naval Observatory,Entertainment,38.9216743,-77.0668837
8339,,Washington D.C.,Observatory Circle,Fine Voice LLC,Entertainment,38.9190199,-77.0720606
8340,,Washington D.C.,Observatory Circle,Escape Room DC Insomnia,Entertainment,38.92014,-77.071772
8341,,Washington D.C.,Observatory Circle,Wingo’s Glover Park (Wisconsin Ave),Entertainment,38.9196069,-77.0712641
8342,,Washington D.C.,Observatory Circle,"Breadsoda Bar, Deli andand Billiards",Entertainment,38.919889,-77.070802
8343,,Washington D.C.,Observatory Circle,Slate Wine Bar,Entertainment,38.9212803,-77.0724271
8344,,Washington D.C.,Observatory Circle,VR ZONE DC VR Arcade,Entertainment,38.9201374,-77.0718728
8345,,Washington D.C.,Observatory Circle,Insomnia,Entertainment,38.9201239,-77.0719387
8346,,Washington D.C.,Observatory Circle,The Deck,Entertainment,38.9233217,-77.0727256
8347,,Washington D.C.,Observatory Circle,The Mpire Gentlemen's Club,Entertainment,38.9059105,-77.0425716
8348,,Washington D.C.,Observatory Circle,NW DC,Entertainment,38.9142673,-77.0457162
8349,,Washington D.C.,Observatory Circle,The Camelot Showbar Strip Club,Entertainment,38.9059184,-77.0427138
8350,,Washington D.C.,Observatory Circle,More Broadcasting (Mike O’Meara Show),Entertainment,38.9201437,-77.0718746
8351,,Washington D.C.,Observatory Circle,The CW,Entertainment,38.9183562,-77.0697133
8352,,Washington D.C.,Observatory Circle,Primetime Bus Tours of Washington,Entertainment,38.9191321,-77.0700725
8353,,Washington D.C.,Observatory Circle,Youth For Understanding I E S,Entertainment,38.9189961,-77.0702534
8354,,Washington D.C.,Observatory Circle,FLOW Entertainment Group,Entertainment,38.908229,-77.030539
8355,,Washington D.C.,Observatory Circle,National Mall,Entertainment,38.8896198,-77.0229772
8356,,Washington D.C.,Observatory Circle,Wfty TV,Entertainment,38.9184476,-77.0695839
8357,,Washington D.C.,Observatory Circle,Guy Mason Recreation Center Dog Park,Parks,38.9218428,-77.0709687
8358,,Washington D.C.,Observatory Circle,Woodland-Normanstone Terrace Park,Parks,38.9217018,-77.0617148
8359,,Washington D.C.,Observatory Circle,Dumbarton Oaks Park,Parks,38.9159207,-77.0622753
8360,,Washington D.C.,Observatory Circle,Dumbarton Oaks Park,Parks,38.9157193,-77.0668347
8361,,Washington D.C.,Observatory Circle,Montrose Park,Parks,38.9134084,-77.0609905
8362,,Washington D.C.,Observatory Circle,Sheridan Circle Park,Parks,38.9121706,-77.0505997
8363,,Washington D.C.,Observatory Circle,Khalil Gibran Memorial,Parks,38.920413,-77.0614491
8364,,Washington D.C.,Observatory Circle,Volta Park Recreation Center,Parks,38.9102472,-77.0670596
8365,,Washington D.C.,Observatory Circle,Georgetown Waterfront Park,Parks,38.9028878,-77.0653205
8366,,Washington D.C.,Observatory Circle,Duke Ellington Park,Parks,38.9057349,-77.0468735
8367,,Washington D.C.,Observatory Circle,Stead Park,Parks,38.9102218,-77.0375891
8368,,Washington D.C.,Observatory Circle,Mitchell Park,Parks,38.9144528,-77.0497515
8369,,Washington D.C.,Observatory Circle,The President's Park,Parks,38.8957766,-77.0371152
8370,,Washington D.C.,Observatory Circle,Book Hill Park,Parks,38.912862,-77.0657088
8371,,Washington D.C.,Observatory Circle,Ward Circle Park,Parks,38.9379525,-77.0858553
8372,,Washington D.C.,Observatory Circle,Belmont Road Park,Parks,38.9188517,-77.0524601
8373,,Washington D.C.,Observatory Circle,T Street Park,Parks,38.9154224,-77.0382448
8374,,Washington D.C.,Observatory Circle,Connecticut Avenue Overlook Park,Parks,38.9089608,-77.0430449
8375,,Washington D.C.,Observatory Circle,Witherspoon Park,Parks,38.9071607,-77.0417807
8376,,Washington D.C.,Observatory Circle,Meridian Hill Park,Parks,38.9210639,-77.0358109
8377,,Washington D.C.,Observatory Circle,Old Europe,Restaurants,38.921808,-77.072832
8378,,Washington D.C.,Observatory Circle,Dumplings And Beyond,Restaurants,38.9211919,-77.0724678
8379,,Washington D.C.,Observatory Circle,Wingo’s Glover Park (Wisconsin Ave),Restaurants,38.9196069,-77.0712641
8380,,Washington D.C.,Observatory Circle,Arcuri,Restaurants,38.921193,-77.072335
8381,,Washington D.C.,Observatory Circle,Sprig and Sprout,Restaurants,38.920775,-77.071583
8382,,Washington D.C.,Observatory Circle,Slate Wine Bar,Restaurants,38.9212803,-77.0724271
8383,,Washington D.C.,Observatory Circle,Laliguras Glover Park - Indian/Nepali Cuisine,Restaurants,38.9207058,-77.0721185
8384,,Washington D.C.,Observatory Circle,sweetgreen,Restaurants,38.9192283,-77.0708618
8385,,Washington D.C.,Observatory Circle,Eerkins Uyghur Cuisine,Restaurants,38.9213819,-77.072512
8386,,Washington D.C.,Observatory Circle,All About Burger,Restaurants,38.9214294,-77.0725294
8387,,Washington D.C.,Observatory Circle,Chipotle Mexican Grill,Restaurants,38.9208864,-77.0722439
8388,,Washington D.C.,Observatory Circle,Xiquet by Danny Lledó,Restaurants,38.9212667,-77.0724901
8389,,Washington D.C.,Observatory Circle,Sushi Keiko,Restaurants,38.9206217,-77.0714185
8390,,Washington D.C.,Observatory Circle,Angelico Pizzeria,Restaurants,38.9206837,-77.0715346
8391,,Washington D.C.,Observatory Circle,"Breadsoda Bar, Deli andand Billiards",Restaurants,38.919889,-77.070802
8392,,Washington D.C.,Observatory Circle,Heritage India,Restaurants,38.9211863,-77.0724575
8393,,Washington D.C.,Observatory Circle,Laliguras,Restaurants,38.920717,-77.0720144
8394,,Washington D.C.,Observatory Circle,Casolare Ristorante + Bar,Restaurants,38.9233217,-77.0727256
8395,,Washington D.C.,Observatory Circle,Bandoola Bowl,Restaurants,38.9046094,-77.0625064
8396,,Washington D.C.,Observatory Circle,Cafe Divan,Restaurants,38.9153951,-77.0677238
8397,,Washington D.C.,Observatory Circle,MedStar Georgetown University Hospital,Hospitals,38.9186954,-77.0684587
8398,,Washington D.C.,Observatory Circle,Mid-Atlantic Center for Children's Health,Hospitals,38.9199396,-77.0708359
8399,,Washington D.C.,Observatory Circle,MedStar Georgetown University Hospital,Hospitals,38.9121118,-77.0752367
8400,,Washington D.C.,Observatory Circle,Children's Health Center - Wisconsin Ave,Hospitals,38.9204569,-77.0711517
8401,,Washington D.C.,Observatory Circle,George Washington University Hospital,Hospitals,38.901261,-77.0507412
8402,,Washington D.C.,Observatory Circle,Physician Hospitals of America,Hospitals,38.9060515,-77.0459261
8403,,Washington D.C.,Observatory Circle,Howard University Hospital,Hospitals,38.9177891,-77.0205342
8404,,Washington D.C.,Observatory Circle,Georgetown University Hospital Rad,Hospitals,38.9335529,-77.0849151
8405,,Washington D.C.,Observatory Circle,The George Washington University Hospital,Hospitals,38.9027777,-77.0476757
8406,,Washington D.C.,Observatory Circle,Washington Hospital Center Washington DC,Hospitals,38.9121118,-77.0752367
8407,,Washington D.C.,Observatory Circle,MedStar Georgetown University Hospital Pediatric Neurology,Hospitals,38.9109246,-77.0752437
8408,,Washington D.C.,Observatory Circle,Georgetown University hospital,Hospitals,38.9226673,-77.0539184
8409,,Washington D.C.,Observatory Circle,The Hospital,Hospitals,38.9056847,-77.0503748
8410,,Washington D.C.,Observatory Circle,George Washington Hospital,Hospitals,38.901261,-77.0507412
8411,,Washington D.C.,Observatory Circle,MedStar Georgetown University Hospital - Pediatric Hematology and Oncology,Hospitals,38.9110014,-77.0759186
8412,,Washington D.C.,Observatory Circle,Howard University Hospital | Medicine,Hospitals,38.9174916,-77.0200653
8413,,Washington D.C.,Observatory Circle,Alley Hospital,Hospitals,38.9374808,-77.0852258
8414,,Washington D.C.,Observatory Circle,George Town Hositpal,Hospitals,38.91597,-77.0343645
8415,,Washington D.C.,Observatory Circle,The Burn Center at MedStar Washington Hospital Center,Hospitals,38.9289454,-77.0148509
8416,,Washington D.C.,Observatory Circle,George Washington Medical Building,Hospitals,38.9049024,-77.0507387
8417,,Washington D.C.,Observatory Circle,Children's National Medical Center - Telemedicine Program Office,Doctors offices,38.91995,-77.070642
8418,,Washington D.C.,Observatory Circle,Jones Paul M MD,Doctors offices,38.918639,-77.0689046
8419,,Washington D.C.,Observatory Circle,"Dr. Aderonke A. Oguntoye, MD",Doctors offices,38.918639,-77.0689046
8420,,Washington D.C.,Observatory Circle,"Lisa C. Smeallie, AUD",Doctors offices,38.918639,-77.0689046
8421,,Washington D.C.,Observatory Circle,Matthew Biel,Doctors offices,38.918639,-77.0689046
8422,,Washington D.C.,Observatory Circle,Epstein Steven A MD,Doctors offices,38.918639,-77.0689046
8423,,Washington D.C.,Observatory Circle,"Dr. Howard L. Brooks, MD",Doctors offices,38.9198887,-77.0708021
8424,,Washington D.C.,Observatory Circle,Buckner Alexandra,Doctors offices,38.9190036,-77.0704424
8425,,Washington D.C.,Observatory Circle,"Charles R. Filson, EDD",Doctors offices,38.918639,-77.0689046
8426,,Washington D.C.,Observatory Circle,"Dr. Colin Exall Stewart, MD",Doctors offices,38.918671,-77.0690098
8427,,Washington D.C.,Observatory Circle,"Matthew Graham Biel ,MD",Doctors offices,38.918639,-77.0689046
